단과대학(변경 후),학부(변경 후),전공(변경 후),"전공코드
(학과코드)","전공능력 
번호",전공능력/SPC,"진단문항
번호",전공능력진단문항(MYiCap+),비고,,,,,,
스포츠예술대학,디자인학부,비주얼커뮤니케이션디자인전공,17611,6,디자인기본원리(디자인학부공통),3,나는 디자인된 요소를 효과적으로 작업물에 활용 할 수 있다.,학부 공통 전공능력 신설,,,,,,
스포츠예술대학,디자인학부,비주얼커뮤니케이션디자인전공,17611,7,창의적사고능력(디자인학부공통),1,나는 아이디어 창출을 위해 창의적으로 생각할 수 있다.,학부 공통 전공능력 신설,,,,,,
스포츠예술대학,디자인학부,비주얼커뮤니케이션디자인전공,17611,7,창의적사고능력(디자인학부공통),2,나는 독창적인 아이디어를 창출 할 수 있다.,학부 공통 전공능력 신설,,,,,,
스포츠예술대학,디자인학부,비주얼커뮤니케이션디자인전공,17611,7,창의적사고능력(디자인학부공통),3,나는 독창적 아이디어를 바탕으로 결과물을 창조 할 수 있다.,학부 공통 전공능력 신설,,,,,,
스포츠예술대학,디자인학부,인더스트리얼디자인전공,17612,1,디자인기초(인더스트리얼디자인전공),1,나는 스케치 및 다양한 디자인 표현기법에 대해 이해하고 있다.,,,,,,,
스포츠예술대학,디자인학부,인더스트리얼디자인전공,17612,1,디자인기초(인더스트리얼디자인전공),2,나는 스케치 및 다양한 디자인 표현기법을 활용하여 아이디어를 발상하고 구체화 시킬 수 있다.,,,,,,,
스포츠예술대학,디자인학부,인더스트리얼디자인전공,17612,1,디자인기초(인더스트리얼디자인전공),3,나는 디자인 소프트웨어를 활용하여 자신의 아이디어를 2D 혹은 3D로 구현할 수 있다.,,,,,,,
스포츠예술대학,디자인학부,인더스트리얼디자인전공,17612,2,디자인컨셉기획(인더스트리얼디자인전공),1,나는 인간에 대한 이해를 바탕으로 아이디어를 도출하고 이를 컨셉에 반영할 수 있다.,,,,,,,
스포츠예술대학,디자인학부,인더스트리얼디자인전공,17612,2,디자인컨셉기획(인더스트리얼디자인전공),2,"나는 환경적, 경제적, 사회적 측면에서 지속가능한 미래를 구축할 수 있도록 디자인 관점에서 고찰하여 컨셉에 반영할 수 있다.",,,,,,,
스포츠예술대학,디자인학부,인더스트리얼디자인전공,17612,2,디자인컨셉기획(인더스트리얼디자인전공),3,"나는 문화, 기술, 인간에 대한 리서치를 바탕으로 디자인 방향을 설정하여 차별화된 컨셉을 도출할 수 있다.",,,,,,,
스포츠예술대학,디자인학부,인더스트리얼디자인전공,17612,3,디자인프로세스수행(인더스트리얼디자인전공),1,나는 아이디어 발상에서부터 컨셉의 구현에 이르는 디자인 프로세스를 이해하고 이를 활용하여 프로젝트를 수행할 수 있다.,,,,,,,
스포츠예술대학,디자인학부,인더스트리얼디자인전공,17612,3,디자인프로세스수행(인더스트리얼디자인전공),2,"나는 제품의 소재, 색상, 마감과 더불어 생산과 공정을 고려한 디자인을 프로젝트에 적용할 수 있다.",,,,,,,
스포츠예술대학,디자인학부,인더스트리얼디자인전공,17612,3,디자인프로세스수행(인더스트리얼디자인전공),3,나는 디자인 프로세스 전반을 이해하고 다양한 분야의 디자인 프로젝트에 응용할 수 있다. ,,,,,,,
스포츠예술대학,디자인학부,인더스트리얼디자인전공,17612,4,디자인융합(인더스트리얼디자인전공),1,나는 제품을 시스템적 관점에서 바라보고 근원적인 문제해결을 위해 목적에 가장 부합하는 디자인을 할 수 있다.,,,,,,,
스포츠예술대학,디자인학부,인더스트리얼디자인전공,17612,4,디자인융합(인더스트리얼디자인전공),2,나는 다양한 분야를 고려하는 융합적 사고를 통해 복잡한 사회문제를 해결할 수 있는 컨셉을 도출하여 프로젝트를 수행할 수 있다.,,,,,,,
스포츠예술대학,디자인학부,인더스트리얼디자인전공,17612,4,디자인융합(인더스트리얼디자인전공),3,나는 사용자와 제품 혹은 서비스 사이의 상호작용을 이해하고 이를 고려하여 사용자 경험 증진을 위한 디자인을 할 수 있다.,,,,,,,
스포츠예술대학,디자인학부,인더스트리얼디자인전공,17612,5,디자인실무수행(인더스트리얼디자인전공),1,나는 자신이 수행한 디자인 프로젝트를 자신만의 방식으로 기획할 수 있다.,,,,,,,
스포츠예술대학,디자인학부,인더스트리얼디자인전공,17612,5,디자인실무수행(인더스트리얼디자인전공),2,나는 수행한 디자인 프로젝트를 정리하여 효과적으로 프레젠테이션 할 수 있다.,,,,,,,
스포츠예술대학,디자인학부,인더스트리얼디자인전공,17612,5,디자인실무수행(인더스트리얼디자인전공),3,나는 디자인 프로젝트를 기획에서부터 최종 완성까지 수행할 수 있으며 최종 작업물을 이용한 전시회를 진행할 수 있다.,,,,,,,
스포츠예술대학,디자인학부,인더스트리얼디자인전공,17612,6,디자인기본원리(디자인학부공통),1,"나는 조형 요소, 색채, 조화, 강조 등 디자인의 기본 원리를 이해 할 수 있다.",학부 공통 전공능력 신설,,,,,,
스포츠예술대학,디자인학부,인더스트리얼디자인전공,17612,6,디자인기본원리(디자인학부공통),2,"나는 조형 요소, 색채, 조화, 강조 등을 감각적으로 디자인에 적용할 수 있다.",학부 공통 전공능력 신설,,,,,,
스포츠예술대학,디자인학부,인더스트리얼디자인전공,17612,6,디자인기본원리(디자인학부공통),3,나는 디자인된 요소를 효과적으로 작업물에 활용 할 수 있다.,학부 공통 전공능력 신설,,,,,,
스포츠예술대학,디자인학부,인더스트리얼디자인전공,17612,7,창의적사고능력(디자인학부공통),1,나는 아이디어 창출을 위해 창의적으로 생각할 수 있다.,학부 공통 전공능력 신설,,,,,,
스포츠예술대학,디자인학부,인더스트리얼디자인전공,17612,7,창의적사고능력(디자인학부공통),2,나는 독창적인 아이디어를 창출 할 수 있다.,학부 공통 전공능력 신설,,,,,,
스포츠예술대학,디자인학부,인더스트리얼디자인전공,17612,7,창의적사고능력(디자인학부공통),3,나는 독창적 아이디어를 바탕으로 결과물을 창조 할 수 있다.,학부 공통 전공능력 신설,,,,,,
스포츠예술대학,디자인학부,영상애니메이션디자인전공,17613,1,영상애니메이션디자인이해(영상애니메이션디자인전공),1,나는 디지털 영상 및 디자인 콘텐츠 제작의 기초 개념과 주요 이론을 이해할 수 있다.,전공능력명 및 진단문항 수정,,,,,,
스포츠예술대학,디자인학부,영상애니메이션디자인전공,17613,1,영상애니메이션디자인이해(영상애니메이션디자인전공),2,나는 기본 디자인 원리를 적용하여 디지털 영상 및 디자인 콘텐츠를 기획할 수 있다.,전공능력명 및 진단문항 수정,,,,,,
스포츠예술대학,디자인학부,영상애니메이션디자인전공,17613,1,영상애니메이션디자인이해(영상애니메이션디자인전공),3,나는 디지털 영상 및 디자인 콘텐츠 제작에 콘텐츠 제작 기초 개념과 주요 디자인 이론을 활용할 수 있다.,전공능력명 및 진단문항 수정,,,,,,
스포츠예술대학,디자인학부,영상애니메이션디자인전공,17613,2,영상애니메이션디자인적용(영상애니메이션디자인전공),1,나는 디지털 영상 및 디자인 콘텐츠의 기획·설계 원리와 제작 프로세스를 이해할 수 있다.,전공능력명 및 진단문항 수정,,,,,,
스포츠예술대학,디자인학부,영상애니메이션디자인전공,17613,2,영상애니메이션디자인적용(영상애니메이션디자인전공),2,나는 디지털 영상 및 디자인 콘텐츠 기획 및 설계에 소프트웨어 기술을 적용 할 수 있다 ,전공능력명 및 진단문항 수정,,,,,,
스포츠예술대학,디자인학부,영상애니메이션디자인전공,17613,2,영상애니메이션디자인적용(영상애니메이션디자인전공),3,나는 소프트웨어 및 기술을 활용하여 디지털 영상 및 디자인 콘텐츠 제작 작업을 수행할 수 있다.,전공능력명 및 진단문항 수정,,,,,,
스포츠예술대학,디자인학부,영상애니메이션디자인전공,17613,3,영상애니메이션디자인응용(영상애니메이션디자인전공),1,나는 디지털 영상 및 디자인 콘텐츠 제작에 필요한 기술과 디자인 응용 방법을 이해할 수 있다.,전공능력명 및 진단문항 수정,,,,,,
스포츠예술대학,디자인학부,영상애니메이션디자인전공,17613,3,영상애니메이션디자인응용(영상애니메이션디자인전공),2,나는 다양한 디자인 원리와 응용 기술을 디지털 영상 및 디자인 콘텐츠 개발에 적용할 수 있다.,전공능력명 및 진단문항 수정,,,,,,
스포츠예술대학,디자인학부,영상애니메이션디자인전공,17613,3,영상애니메이션디자인응용(영상애니메이션디자인전공),3,나는 다양한 응용 기술을 바탕으로 창의적인 디지털 영상 및 디자인 콘텐츠를 제작할 수 있다.,전공능력명 및 진단문항 수정,,,,,,
스포츠예술대학,디자인학부,영상애니메이션디자인전공,17613,4,영상애니메이션디자인현업수행(영상애니메이션디자인전공),1,"나는 디지털 영상 및 디자인 콘텐츠 분야의 진로를 탐색하고, 프로젝트 수행을 위한 지식을 이해할 수 있다.",전공능력명 및 진단문항 수정,,,,,,
스포츠예술대학,디자인학부,영상애니메이션디자인전공,17613,4,영상애니메이션디자인현업수행(영상애니메이션디자인전공),2,나는 창의적인 사고를 바탕으로 실용적인 디지털 콘텐츠 프로젝트를 기획하고 제작할 수 있다.,전공능력명 및 진단문항 수정,,,,,,
스포츠예술대학,디자인학부,영상애니메이션디자인전공,17613,4,영상애니메이션디자인현업수행(영상애니메이션디자인전공),3,"나는 실무적으로 콘텐츠를 목적에 맞게 기획·디자인하고, 디지털 영상 및 디자인 프로젝트를 수행할 수 있다.",전공능력명 및 진단문항 수정,,,,,,
스포츠예술대학,디자인학부,영상애니메이션디자인전공,17613,5,디자인기본원리(디자인학부공통),1,"나는 조형 요소, 색채, 조화, 강조 등 디자인의 기본 원리를 이해 할 수 있다.",학부 공통 전공능력 신설,,,,,,
스포츠예술대학,디자인학부,영상애니메이션디자인전공,17613,5,디자인기본원리(디자인학부공통),2,"나는 조형 요소, 색채, 조화, 강조 등을 감각적으로 디자인에 적용할 수 있다.",학부 공통 전공능력 신설,,,,,,
스포츠예술대학,디자인학부,영상애니메이션디자인전공,17613,5,디자인기본원리(디자인학부공통),3,나는 디자인된 요소를 효과적으로 작업물에 활용 할 수 있다.,학부 공통 전공능력 신설,,,,,,
스포츠예술대학,디자인학부,영상애니메이션디자인전공,17613,6,창의적사고능력(디자인학부공통),1,나는 아이디어 창출을 위해 창의적으로 생각할 수 있다.,학부 공통 전공능력 신설,,,,,,
스포츠예술대학,디자인학부,영상애니메이션디자인전공,17613,6,창의적사고능력(디자인학부공통),2,나는 독창적인 아이디어를 창출 할 수 있다.,학부 공통 전공능력 신설,,,,,,
스포츠예술대학,디자인학부,영상애니메이션디자인전공,17613,6,창의적사고능력(디자인학부공통),3,나는 독창적 아이디어를 바탕으로 결과물을 창조 할 수 있다.,학부 공통 전공능력 신설,,,,,,
스포츠예술대학,디자인학부,패션디자인전공,17614,1,패션디자인 기초(패션디자인전공),1,나는 패션디자인의 기초지식에 대해 이해하고 있다. ,전공능력명 및 진단문항 수정,,,,,,
스포츠예술대학,디자인학부,패션디자인전공,17614,1,패션디자인 기초(패션디자인전공),2,나는 패션디자인 기초지식을 디자인 작업에 적용할 수 있다.,전공능력명 및 진단문항 수정,,,,,,
스포츠예술대학,디자인학부,패션디자인전공,17614,1,패션디자인 기초(패션디자인전공),3,나는 패션디자인 기초지식을 바탕으로 창의적인 디자인 작업을 할 수 있다.,전공능력명 및 진단문항 수정,,,,,,
스포츠예술대학,디자인학부,패션디자인전공,17614,2,패션디자인 실행(패션디자인전공),1,나는 패션디자인을 전개하기 위한 디자인 리서치를 할 수 있다.,전공능력명 및 진단문항 수정,,,,,,
